,index,value,subject,related_queries,geo,keyword,category,timeframe
3926,7,"fb,com",1,top,PH,Food Service,957,Feb-2020
3927,8,time,1,top,PH,Food Service,957,Feb-2020
3928,9,free fb,1,top,PH,Food Service,957,Feb-2020
3929,10,catering,1,top,PH,Food Service,957,Feb-2020
3930,11,messenger,1,top,PH,Food Service,957,Feb-2020
3931,12,fb messenger,1,top,PH,Food Service,957,Feb-2020
3932,13,fb.,1,top,PH,Food Service,957,Feb-2020
3933,14,basic fb,1,top,PH,Food Service,957,Feb-2020
3934,15,basic,1,top,PH,Food Service,957,Feb-2020
3935,16,compass,1,top,PH,Food Service,957,Feb-2020
3936,17,fb. com,<1,top,PH,Food Service,957,Feb-2020
3937,18,google,<1,top,PH,Food Service,957,Feb-2020
3938,19,supermarket,<1,top,PH,Food Service,957,Feb-2020
3939,20,fb .com,<1,top,PH,Food Service,957,Feb-2020
3940,21,gfb,<1,top,PH,Food Service,957,Feb-2020
3941,22,free facebook,<1,top,PH,Food Service,957,Feb-2020
3942,23,catering services,<1,top,PH,Food Service,957,Feb-2020
3943,24,deal grocer,<1,top,PH,Food Service,957,Feb-2020
3944,0,food for thought,Breakout,rising,PH,Food Service,957,Feb-2020
3945,1,unilever,"+4,200%",rising,PH,Food Service,957,Feb-2020
3946,2,caterer,"+4,100%",rising,PH,Food Service,957,Feb-2020
3947,3,fb mobile,"+4,050%",rising,PH,Food Service,957,Feb-2020
3948,4,google map,"+4,000%",rising,PH,Food Service,957,Feb-2020
3949,5,korean grocery near me,"+2,050%",rising,PH,Food Service,957,Feb-2020
3950,6,ministop near me,"+2,000%",rising,PH,Food Service,957,Feb-2020
3951,7,"fb.,com","+1,950%",rising,PH,Food Service,957,Feb-2020
3952,8,fb me,"+1,950%",rising,PH,Food Service,957,Feb-2020
3953,9,db,+300%,rising,PH,Food Service,957,Feb-2020
3954,10,fb com.,+190%,rising,PH,Food Service,957,Feb-2020
3955,11,fb log in,+150%,rising,PH,Food Service,957,Feb-2020
3956,12,f b,+100%,rising,PH,Food Service,957,Feb-2020
3957,13,convenience,+100%,rising,PH,Food Service,957,Feb-2020
3958,14,fb lite download,+90%,rising,PH,Food Service,957,Feb-2020
3959,15,lunch,+90%,rising,PH,Food Service,957,Feb-2020
3960,16,food cart design,+90%,rising,PH,Food Service,957,Feb-2020
3961,17,you tube,+80%,rising,PH,Food Service,957,Feb-2020
3962,18,food cart,+50%,rising,PH,Food Service,957,Feb-2020
3963,19,fb. com,+50%,rising,PH,Food Service,957,Feb-2020
3964,20,time,+50%,rising,PH,Food Service,957,Feb-2020
3965,21,time now,+40%,rising,PH,Food Service,957,Feb-2020
3966,22,gb,+40%,rising,PH,Food Service,957,Feb-2020
3967,0,fb,100,top,PH,Food Service,957,Mar-2020
3968,1,youtube,13,top,PH,Food Service,957,Mar-2020
3969,2,grocery,7,top,PH,Food Service,957,Mar-2020
3970,3,fb lite,3,top,PH,Food Service,957,Mar-2020
3971,4,you,3,top,PH,Food Service,957,Mar-2020
3972,5,delivery grocery,3,top,PH,Food Service,957,Mar-2020
3973,6,online grocery,3,top,PH,Food Service,957,Mar-2020
3974,7,facebook,2,top,PH,Food Service,957,Mar-2020
3975,8,fb log in,2,top,PH,Food Service,957,Mar-2020
3976,9,fb com,2,top,PH,Food Service,957,Mar-2020
3977,10,free fb,1,top,PH,Food Service,957,Mar-2020
3978,11,time,1,top,PH,Food Service,957,Mar-2020
3979,12,"fb,com",1,top,PH,Food Service,957,Mar-2020
3980,13,online grocery delivery,1,top,PH,Food Service,957,Mar-2020
3981,14,supermarket,1,top,PH,Food Service,957,Mar-2020
3982,15,fb messenger,1,top,PH,Food Service,957,Mar-2020
3983,16,messenger,1,top,PH,Food Service,957,Mar-2020
3984,17,fb basic,1,top,PH,Food Service,957,Mar-2020
3985,18,fb.,1,top,PH,Food Service,957,Mar-2020
3986,19,grocery store,1,top,PH,Food Service,957,Mar-2020
3987,20,groceries,1,top,PH,Food Service,957,Mar-2020
3988,21,gfb,<1,top,PH,Food Service,957,Mar-2020
3989,22,fb. com,<1,top,PH,Food Service,957,Mar-2020
3990,23,compass,<1,top,PH,Food Service,957,Mar-2020
3991,24,grocery near me,<1,top,PH,Food Service,957,Mar-2020
3992,0,online grocery delivery,Breakout,rising,PH,Food Service,957,Mar-2020
3993,1,grocery delivery philippines,Breakout,rising,PH,Food Service,957,Mar-2020
3994,2,online grocery manila,Breakout,rising,PH,Food Service,957,Mar-2020
3995,3,grocery delivery manila,Breakout,rising,PH,Food Service,957,Mar-2020
3996,4,grocery delivery near me,Breakout,rising,PH,Food Service,957,Mar-2020
3997,5,landers online grocery,Breakout,rising,PH,Food Service,957,Mar-2020
3998,6,accommodate,Breakout,rising,PH,Food Service,957,Mar-2020
3999,7,sm grocery online,Breakout,rising,PH,Food Service,957,Mar-2020
4000,8,online grocery delivery near me,Breakout,rising,PH,Food Service,957,Mar-2020
4001,9,landers online grocery delivery,Breakout,rising,PH,Food Service,957,Mar-2020
4002,10,compass star portal,Breakout,rising,PH,Food Service,957,Mar-2020
4003,11,groceries delivery,Breakout,rising,PH,Food Service,957,Mar-2020
4004,12,delivery grocery,"+3,100%",rising,PH,Food Service,957,Mar-2020
4005,13,online grocery,"+3,000%",rising,PH,Food Service,957,Mar-2020
4006,14,south supermarket,"+2,850%",rising,PH,Food Service,957,Mar-2020
4007,15,session groceries,"+2,750%",rising,PH,Food Service,957,Mar-2020
4008,16,rustans supermarket,"+2,700%",rising,PH,Food Service,957,Mar-2020
4009,17,honestbee grocery delivery,"+2,650%",rising,PH,Food Service,957,Mar-2020
4010,18,robinsons online grocery,"+2,600%",rising,PH,Food Service,957,Mar-2020
4011,19,groceries,"+1,850%",rising,PH,Food Service,957,Mar-2020
4012,20,grocery,+900%,rising,PH,Food Service,957,Mar-2020
4013,21,cater,+400%,rising,PH,Food Service,957,Mar-2020
4014,22,grocery store,+300%,rising,PH,Food Service,957,Mar-2020
4015,23,supermarket,+250%,rising,PH,Food Service,957,Mar-2020
4016,24,nape,+200%,rising,PH,Food Service,957,Mar-2020
4017,0,fb,100,top,PH,Food Service,957,Apr-2020
4018,1,grocery,16,top,PH,Food Service,957,Apr-2020
4019,2,youtube,8,top,PH,Food Service,957,Apr-2020
4020,3,online grocery,8,top,PH,Food Service,957,Apr-2020
4021,4,fb lite,7,top,PH,Food Service,957,Apr-2020
4022,5,grocery delivery,6,top,PH,Food Service,957,Apr-2020
4023,6,online grocery delivery,4,top,PH,Food Service,957,Apr-2020
4024,7,free fb,3,top,PH,Food Service,957,Apr-2020
4025,8,fb.,2,top,PH,Food Service,957,Apr-2020
4026,9,facebook,2,top,PH,Food Service,957,Apr-2020
4027,10,messenger,2,top,PH,Food Service,957,Apr-2020
4028,11,groceries,2,top,PH,Food Service,957,Apr-2020
4029,12,fb messenger,2,top,PH,Food Service,957,Apr-2020
4030,13,fb log in,2,top,PH,Food Service,957,Apr-2020
4031,14,fb. com,1,top,PH,Food Service,957,Apr-2020
4032,15,you,1,top,PH,Food Service,957,Apr-2020
4033,16,basic fb,1,top,PH,Food Service,957,Apr-2020
4034,17,fb video download,1,top,PH,Food Service,957,Apr-2020
4035,18,grocery store,1,top,PH,Food Service,957,Apr-2020
4036,19,compass,1,top,PH,Food Service,957,Apr-2020
4037,20,fb com,1,top,PH,Food Service,957,Apr-2020
4038,21,google,1,top,PH,Food Service,957,Apr-2020
4039,22,"fb,com",1,top,PH,Food Service,957,Apr-2020
4040,23,landers online grocery delivery,1,top,PH,Food Service,957,Apr-2020
4041,24,alfamart,1,top,PH,Food Service,957,Apr-2020
4042,0,maja recipe,Breakout,rising,PH,Food Service,957,Apr-2020
4043,1,korean grocery near me,Breakout,rising,PH,Food Service,957,Apr-2020
4044,2,fq,Breakout,rising,PH,Food Service,957,Apr-2020
4045,3,minimart ph,Breakout,rising,PH,Food Service,957,Apr-2020
4046,4,fb basic version,Breakout,rising,PH,Food Service,957,Apr-2020
4047,5,market market supermarket,Breakout,rising,PH,Food Service,957,Apr-2020
4048,6,super m,+850%,rising,PH,Food Service,957,Apr-2020
4049,7,shakeys mojos recipe,+700%,rising,PH,Food Service,957,Apr-2020
4050,8,alfamart near me,+550%,rising,PH,Food Service,957,Apr-2020
4051,9,rustans supermarket,+450%,rising,PH,Food Service,957,Apr-2020
4052,10,landers online grocery delivery,+450%,rising,PH,Food Service,957,Apr-2020
4053,11,fb lite log in,+400%,rising,PH,Food Service,957,Apr-2020
4054,12,super 8,+400%,rising,PH,Food Service,957,Apr-2020
4055,13,grocery delivery near me,+350%,rising,PH,Food Service,957,Apr-2020
4056,14,fb video download,+350%,rising,PH,Food Service,957,Apr-2020
4057,15,session groceries,+300%,rising,PH,Food Service,957,Apr-2020
4058,16,online grocery cebu,+250%,rising,PH,Food Service,957,Apr-2020
4059,17,south supermarket,+250%,rising,PH,Food Service,957,Apr-2020
4060,18,grocery delivery service,+250%,rising,PH,Food Service,957,Apr-2020
4061,19,compass star,+180%,rising,PH,Food Service,957,Apr-2020
4062,20,alfamart,+160%,rising,PH,Food Service,957,Apr-2020
4063,21,compass,+130%,rising,PH,Food Service,957,Apr-2020
4064,22,grocery items,+110%,rising,PH,Food Service,957,Apr-2020
4065,23,grocery,+110%,rising,PH,Food Service,957,Apr-2020
4066,24,sodexo premium pass,+100%,rising,PH,Food Service,957,Apr-2020
4067,0,alamat,100,top,PH,Fruits & Vegetables,908,Jan-2020
4068,1,fruits,60,top,PH,Fruits & Vegetables,908,Jan-2020
4069,2,banana,52,top,PH,Fruits & Vegetables,908,Jan-2020
4070,3,potato,30,top,PH,Fruits & Vegetables,908,Jan-2020
4071,4,edsa,24,top,PH,Fruits & Vegetables,908,Jan-2020
4072,5,mga alamat,19,top,PH,Fruits & Vegetables,908,Jan-2020
4073,6,melon,17,top,PH,Fruits & Vegetables,908,Jan-2020
4074,7,pineapple,16,top,PH,Fruits & Vegetables,908,Jan-2020
4075,8,edsa revolution,14,top,PH,Fruits & Vegetables,908,Jan-2020
4076,9,watermelon,14,top,PH,Fruits & Vegetables,908,Jan-2020
4077,10,strawberry,14,top,PH,Fruits & Vegetables,908,Jan-2020
4078,11,papaya,13,top,PH,Fruits & Vegetables,908,Jan-2020
4079,12,youtube,12,top,PH,Fruits & Vegetables,908,Jan-2020
4080,13,alamat ng saging,12,top,PH,Fruits & Vegetables,908,Jan-2020
4081,14,google,12,top,PH,Fruits & Vegetables,908,Jan-2020
4082,15,jackfruit,11,top,PH,Fruits & Vegetables,908,Jan-2020
4083,16,alamat ng pinya,10,top,PH,Fruits & Vegetables,908,Jan-2020
4084,17,guava,10,top,PH,Fruits & Vegetables,908,Jan-2020
4085,18,dragon fruit,9,top,PH,Fruits & Vegetables,908,Jan-2020
4086,19,miracle fruit,8,top,PH,Fruits & Vegetables,908,Jan-2020
4087,20,alamat ng rosas,8,top,PH,Fruits & Vegetables,908,Jan-2020
4088,21,alamat ng bulkang mayon,8,top,PH,Fruits & Vegetables,908,Jan-2020
4089,22,chuchu tv,7,top,PH,Fruits & Vegetables,908,Jan-2020
4090,23,cranberry,6,top,PH,Fruits & Vegetables,908,Jan-2020
4091,24,truffle,6,top,PH,Fruits & Vegetables,908,Jan-2020
4092,0,alamat ng ibong adarna,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4093,1,필리핀 화산,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4094,2,uncle moes,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4095,3,vinta boat,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4096,4,coco melon,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4097,5,edsa revolution 2020,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4098,6,dill,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4099,7,robinson malolos cinema schedule,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4100,8,barabara font,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4101,9,ang alamat ng saging,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4102,10,bolet banal,Breakout,rising,PH,Fruits & Vegetables,908,Jan-2020
4103,11,pineapple,+450%,rising,PH,Fruits & Vegetables,908,Jan-2020
4104,12,alamat ng saging,+300%,rising,PH,Fruits & Vegetables,908,Jan-2020
4105,13,guava,+250%,rising,PH,Fruits & Vegetables,908,Jan-2020
4106,14,macopa,+250%,rising,PH,Fruits & Vegetables,908,Jan-2020
4107,15,mga alamat,+250%,rising,PH,Fruits & Vegetables,908,Jan-2020
4108,16,jackfruit,+160%,rising,PH,Fruits & Vegetables,908,Jan-2020
4109,17,erkenci kus,+160%,rising,PH,Fruits & Vegetables,908,Jan-2020
4110,18,cranberry,+120%,rising,PH,Fruits & Vegetables,908,Jan-2020
4111,19,edsa revolution,+100%,rising,PH,Fruits & Vegetables,908,Jan-2020
4112,20,watermelon,+100%,rising,PH,Fruits & Vegetables,908,Jan-2020
4113,21,alamat,+90%,rising,PH,Fruits & Vegetables,908,Jan-2020
4114,22,nori,+80%,rising,PH,Fruits & Vegetables,908,Jan-2020
4115,23,papaya in english,+80%,rising,PH,Fruits & Vegetables,908,Jan-2020
4116,24,passion fruit,+80%,rising,PH,Fruits & Vegetables,908,Jan-2020
4117,0,edsa,100,top,PH,Fruits & Vegetables,908,Feb-2020
4118,1,fruit,84,top,PH,Fruits & Vegetables,908,Feb-2020
4119,2,edsa revolution,73,top,PH,Fruits & Vegetables,908,Feb-2020
4120,3,alamat,47,top,PH,Fruits & Vegetables,908,Feb-2020
4121,4,fruits,41,top,PH,Fruits & Vegetables,908,Feb-2020
4122,5,banana,31,top,PH,Fruits & Vegetables,908,Feb-2020
4123,6,potato,24,top,PH,Fruits & Vegetables,908,Feb-2020
4124,7,edsa revolution holiday,22,top,PH,Fruits & Vegetables,908,Feb-2020
4125,8,edsa people power,16,top,PH,Fruits & Vegetables,908,Feb-2020
4126,9,edsa revolution 2020,15,top,PH,Fruits & Vegetables,908,Feb-2020
4127,10,google,14,top,PH,Fruits & Vegetables,908,Feb-2020
4128,11,papaya,11,top,PH,Fruits & Vegetables,908,Feb-2020
4129,12,edsa revolution holiday 2020,10,top,PH,Fruits & Vegetables,908,Feb-2020
4130,13,malolos bulacan,9,top,PH,Fruits & Vegetables,908,Feb-2020
4131,14,people power revolution,9,top,PH,Fruits & Vegetables,908,Feb-2020
4132,15,strawberry,9,top,PH,Fruits & Vegetables,908,Feb-2020
4133,16,mga alamat,9,top,PH,Fruits & Vegetables,908,Feb-2020
4134,17,melon,8,top,PH,Fruits & Vegetables,908,Feb-2020
4135,18,alamat ng pinya,8,top,PH,Fruits & Vegetables,908,Feb-2020
4136,19,youtube,7,top,PH,Fruits & Vegetables,908,Feb-2020
4137,20,miracle fruit,7,top,PH,Fruits & Vegetables,908,Feb-2020
4138,21,watermelon,7,top,PH,Fruits & Vegetables,908,Feb-2020
4139,22,chuchu tv,7,top,PH,Fruits & Vegetables,908,Feb-2020
4140,23,lyceum,6,top,PH,Fruits & Vegetables,908,Feb-2020
4141,24,pineapple,6,top,PH,Fruits & Vegetables,908,Feb-2020
4142,0,edsa people power revolution,Breakout,rising,PH,Fruits & Vegetables,908,Feb-2020
4143,1,lyceum cavite,Breakout,rising,PH,Fruits & Vegetables,908,Feb-2020
4144,2,greenery bulacan,Breakout,rising,PH,Fruits & Vegetables,908,Feb-2020
4145,3,lyceum of alabang,Breakout,rising,PH,Fruits & Vegetables,908,Feb-2020
4146,4,happy skin lip mallow,Breakout,rising,PH,Fruits & Vegetables,908,Feb-2020
4147,5,pineapple girl,Breakout,rising,PH,Fruits & Vegetables,908,Feb-2020
4148,6,people power revolution,+950%,rising,PH,Fruits & Vegetables,908,Feb-2020
4149,7,edsa revolution,+850%,rising,PH,Fruits & Vegetables,908,Feb-2020
4150,8,edsa revolution 2020,+800%,rising,PH,Fruits & Vegetables,908,Feb-2020
4151,9,edsa revolution holiday,+800%,rising,PH,Fruits & Vegetables,908,Feb-2020
4152,10,edsa people power,+650%,rising,PH,Fruits & Vegetables,908,Feb-2020
4153,11,edsa revolution tagalog,+550%,rising,PH,Fruits & Vegetables,908,Feb-2020
4154,12,edsa meaning,+500%,rising,PH,Fruits & Vegetables,908,Feb-2020
4155,13,edsa revolution holiday 2020,+500%,rising,PH,Fruits & Vegetables,908,Feb-2020
4156,14,edsa,+450%,rising,PH,Fruits & Vegetables,908,Feb-2020
4157,15,sauteed,+250%,rising,PH,Fruits & Vegetables,908,Feb-2020
4158,16,marang fruit,+250%,rising,PH,Fruits & Vegetables,908,Feb-2020
4159,17,vegetable salad recipe,+250%,rising,PH,Fruits & Vegetables,908,Feb-2020
4160,18,edsa day 2020,+180%,rising,PH,Fruits & Vegetables,908,Feb-2020
4161,19,fruits in bloom,+90%,rising,PH,Fruits & Vegetables,908,Feb-2020
4162,20,mp3 juice,+80%,rising,PH,Fruits & Vegetables,908,Feb-2020
4163,21,youtube,+70%,rising,PH,Fruits & Vegetables,908,Feb-2020
4164,22,rambutan,+70%,rising,PH,Fruits & Vegetables,908,Feb-2020
4165,23,citrus,+60%,rising,PH,Fruits & Vegetables,908,Feb-2020
4166,24,guava,+50%,rising,PH,Fruits & Vegetables,908,Feb-2020
4167,0,fruits,100,top,PH,Fruits & Vegetables,908,Mar-2020
4168,1,banana,89,top,PH,Fruits & Vegetables,908,Mar-2020
4169,2,potato,69,top,PH,Fruits & Vegetables,908,Mar-2020
4170,3,edsa,46,top,PH,Fruits & Vegetables,908,Mar-2020
4171,4,lettuce,40,top,PH,Fruits & Vegetables,908,Mar-2020
4172,5,apple,38,top,PH,Fruits & Vegetables,908,Mar-2020
4173,6,watermelon,33,top,PH,Fruits & Vegetables,908,Mar-2020
4174,7,edsa revolution,32,top,PH,Fruits & Vegetables,908,Mar-2020
4175,8,melon,30,top,PH,Fruits & Vegetables,908,Mar-2020
4176,9,strawberry,26,top,PH,Fruits & Vegetables,908,Mar-2020
4177,10,alamat ng pinya,23,top,PH,Fruits & Vegetables,908,Mar-2020
4178,11,pineapple,22,top,PH,Fruits & Vegetables,908,Mar-2020
4179,12,dragon fruit,21,top,PH,Fruits & Vegetables,908,Mar-2020
4180,13,chuchu tv,18,top,PH,Fruits & Vegetables,908,Mar-2020
4181,14,pomelo,16,top,PH,Fruits & Vegetables,908,Mar-2020
4182,15,passion fruit,16,top,PH,Fruits & Vegetables,908,Mar-2020
4183,16,jackfruit,16,top,PH,Fruits & Vegetables,908,Mar-2020
4184,17,google,16,top,PH,Fruits & Vegetables,908,Mar-2020
4185,18,vegetable salad,14,top,PH,Fruits & Vegetables,908,Mar-2020
4186,19,fruits and vegetables,14,top,PH,Fruits & Vegetables,908,Mar-2020
4187,20,translate,12,top,PH,Fruits & Vegetables,908,Mar-2020
4188,21,truffle,10,top,PH,Fruits & Vegetables,908,Mar-2020
4189,22,facebook,10,top,PH,Fruits & Vegetables,908,Mar-2020
4190,23,youtube,10,top,PH,Fruits & Vegetables,908,Mar-2020
4191,24,kalakalang panlabas,10,top,PH,Fruits & Vegetables,908,Mar-2020
4192,0,ang alamat ng pinya,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4193,1,banana covid,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4194,2,none,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4195,3,balimbing,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4196,4,couch potato,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4197,5,deped antipolo,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4198,6,freshproduce ph,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4199,7,lakatan banana,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4200,8,banana for covid,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4201,9,makopa,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4202,10,lanzones,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4203,11,ang alamat ng saging,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4204,12,how to make calamansi juice,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4205,13,drt bulacan,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4206,14,dragon fruit plant,Breakout,rising,PH,Fruits & Vegetables,908,Mar-2020
4207,15,zucchini,+350%,rising,PH,Fruits & Vegetables,908,Mar-2020
4208,16,passion fruit,+180%,rising,PH,Fruits & Vegetables,908,Mar-2020
4209,17,dragon fruit,+140%,rising,PH,Fruits & Vegetables,908,Mar-2020
4210,18,pomelo,+120%,rising,PH,Fruits & Vegetables,908,Mar-2020
4211,19,melon chart,+120%,rising,PH,Fruits & Vegetables,908,Mar-2020
4212,20,nori,+110%,rising,PH,Fruits & Vegetables,908,Mar-2020
4213,21,alamat ng pinya,+90%,rising,PH,Fruits & Vegetables,908,Mar-2020
4214,22,facebook,+90%,rising,PH,Fruits & Vegetables,908,Mar-2020
4215,23,kaimito,+80%,rising,PH,Fruits & Vegetables,908,Mar-2020
4216,24,jackfruit,+70%,rising,PH,Fruits & Vegetables,908,Mar-2020
4217,0,fruits,100,top,PH,Fruits & Vegetables,908,Apr-2020
4218,1,potato,59,top,PH,Fruits & Vegetables,908,Apr-2020
4219,2,banana,50,top,PH,Fruits & Vegetables,908,Apr-2020
4220,3,melon,40,top,PH,Fruits & Vegetables,908,Apr-2020
4221,4,lettuce,27,top,PH,Fruits & Vegetables,908,Apr-2020
4222,5,pineapple,26,top,PH,Fruits & Vegetables,908,Apr-2020
4223,6,strawberry,25,top,PH,Fruits & Vegetables,908,Apr-2020
4224,7,watermelon,23,top,PH,Fruits & Vegetables,908,Apr-2020
4225,8,steam,21,top,PH,Fruits & Vegetables,908,Apr-2020
4226,9,papaya,17,top,PH,Fruits & Vegetables,908,Apr-2020
4227,10,duhat,13,top,PH,Fruits & Vegetables,908,Apr-2020
4228,11,tubig at langis,12,top,PH,Fruits & Vegetables,908,Apr-2020
4229,12,chuchu tv,11,top,PH,Fruits & Vegetables,908,Apr-2020
4230,13,fruits and vegetables,11,top,PH,Fruits & Vegetables,908,Apr-2020
4231,14,miracle fruit,10,top,PH,Fruits & Vegetables,908,Apr-2020
4232,15,squash soup,10,top,PH,Fruits & Vegetables,908,Apr-2020
4233,16,radish,10,top,PH,Fruits & Vegetables,908,Apr-2020
4234,17,raisins,9,top,PH,Fruits & Vegetables,908,Apr-2020
4235,18,fig fruit,9,top,PH,Fruits & Vegetables,908,Apr-2020
4236,19,santol,9,top,PH,Fruits & Vegetables,908,Apr-2020
4237,20,guava,8,top,PH,Fruits & Vegetables,908,Apr-2020
4238,21,mashed potato recipe,8,top,PH,Fruits & Vegetables,908,Apr-2020
4239,22,citrus,8,top,PH,Fruits & Vegetables,908,Apr-2020
4240,23,rambutan,7,top,PH,Fruits & Vegetables,908,Apr-2020
4241,24,google,7,top,PH,Fruits & Vegetables,908,Apr-2020
4242,0,tubig at langis,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4243,1,raisins,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4244,2,fruits letter f,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4245,3,fruits letter h,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4246,4,fruits that start with f,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4247,5,dragon fruit plant,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4248,6,spinach recipe,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4249,7,sauteed,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4250,8,fruitas,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4251,9,fruit without letter i,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4252,10,thank you coronavirus helpers,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4253,11,fruits that start with h,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4254,12,avocado recipe,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4255,13,lemon zest,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4256,14,pimiento,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4257,15,tubig at langis cast,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
4258,16,mulberry fruit,Breakout,rising,PH,Fruits & Vegetables,908,Apr-2020
